ProductOrServiceCode,ProductOrServiceCodeText,Simple,IsService,ProductOrServiceArea,ProductServiceOrRnDarea
4440,DRIERS DEHYDRATORS & ANHYDRATORS,Products,FALSE,Other,Other
4460,AIR PURIFICATION EQUIPMENT,Products,FALSE,Ships,Ships
4470,NUCLEAR REACTORS,Products,FALSE,Engines & Power Plants,Engines & Power Plants
4510,PLUMBING FIXTURES AND ACCESSORIES,Products,FALSE,Other,Other
4520,SPACE AND WATER HEATING EQUIPMENT,Products,FALSE,Other,Other
4530,FUEL BURNING EQUIPMENT UNITS,Products,FALSE,Other,Other
4540,WASTE DISPOSAL EQUIPMENT,Products,FALSE,Other,Other
4610,WATER PURIFICATION EQUIPMENT,Products,FALSE,Other,Other
4620,WATER DISTILL EQ-MARINE & INDUST,Products,FALSE,Ships,Ships
4630,SEWAGE TREATMENT EQUIPMENT,Products,FALSE,Other,Other
4710,"PIPE, TUBE AND RIGID TUBING",Products,FALSE,Other,Other
4720,HOSE AND FLEXIBLE TUBING,Products,FALSE,Other,Other
4730,FITTINGS - HOSE PIPE & TUBE,Products,FALSE,Other,Other
4810,"VALVES, POWERED",Products,FALSE,Other,Other
4820,"VALVES, NONPOWERED",Products,FALSE,Other,Other
4910,MOTOR VEHICLE MAINT EQ,Products,FALSE,Ground Vehicles,Ground Vehicles
4920,AIRCRAFT MAINT & REP SHOP EQ,Products,FALSE,Aircraft,Aircraft
4921,TORPEDO MAINT REP & CHECKOUT EQ,Products,FALSE,Launchers & Munitions,Launchers & Munitions
4923,"DEPTH CHARGES AND UNDERWATER MINES MAINTENANCE, REPAIR, AND CHECKOUT SPECIALIZED EQUIPMENT",Products,FALSE,Launchers & Munitions,Launchers & Munitions
4925,AMMUNITION MAINT - CHECKOUT EQ,Products,FALSE,Launchers & Munitions,Launchers & Munitions
4927,ROCKET MAINT & REP EQ,Products,FALSE,Missiles & Space,Missiles & Space
4930,LUBRICATION & FUEL DISPENSING EQ,Products,FALSE,Other,Other
4931,FIRE CONT MAINT EQ,Products,FALSE,Launchers & Munitions,Launchers & Munitions
4933,WEAPONS MAINT EQ,Products,FALSE,Launchers & Munitions,Launchers & Munitions
4935,GUIDED MISSILE MAINT EQ,Products,FALSE,Missiles & Space,Missiles & Space
4940,MISC MAINT EQ,Products,FALSE,Other,Other
4960,SPACE VEHICLE MAINT EQ,Products,FALSE,Missiles & Space,Missiles & Space
4970,MULTI GUIDED WEAPON/SPEC MAINT EQ,Products,FALSE,Missiles & Space,Missiles & Space
5110,"HAND TOOLS, EDGED, NONPOWERED",Products,FALSE,Other,Other
5120,"HAND TOOLS, NONEDGED, NONPOWERED",Products,FALSE,Other,Other
5130,"HAND TOOLS, POWER DRIVEN",Products,FALSE,Other,Other
5133,"DRILL BITS, COUNTERBORES, AND COUNTERSINKS: HAND AND MACHINE",Products,FALSE,Other,Other
5136,"TAPS, DIES, AND COLLETS; HAND AND MACHINE",Products,FALSE,Other,Other
5140,TOOL AND HARDWARE BOXES,Products,FALSE,Other,Other
5180,SETS KITS & OUTFITS OF HAND TOOLS,Products,FALSE,Other,Other
5210,"MEASURING TOOLS, CRAFTSMEN'S",Products,FALSE,Other,Other
5220,GAGES & PRECISION LAYOUT TOOL,Products,FALSE,Other,Other
5280,"SETS, KITS & OUTFITS OF MEASURING T",Products,FALSE,Other,Other
5305,SCREWS,Products,FALSE,Other,Other
5306,BOLTS,Products,FALSE,Other,Other
5307,STUDS,Products,FALSE,Other,Other
5310,NUTS AND WASHERS,Products,FALSE,Other,Other
5315,"NAILS, MACHINE KEYS, AND PINS",Products,FALSE,Other,Other
5320,RIVETS,Products,FALSE,Other,Other
5325,FASTENING DEVICES,Products,FALSE,Other,Other
5330,PACKING AND GASKET MATERIALS,Products,FALSE,Other,Other
5331,O-RING,Products,FALSE,Other,Other
5335,METAL SCREENING,Products,FALSE,Other,Other
5340,HARDWARE,Products,FALSE,Other,Other
5341,BRACKETS,Products,FALSE,Other,Other
5342,"HARDWARE, WEAPON SYSTEM",Products,FALSE,Other,Other
5345,"DISKS AND STONES, ABRASIVE",Products,FALSE,Other,Other
5350,ABRASIVE MATERIALS,Products,FALSE,Other,Other
5355,KNOBS AND POINTERS,Products,FALSE,Other,Other
5360,"COIL, FLAT, LEAF, AND WIRE SPRINGS",Products,FALSE,Other,Other
5365,"BUSHINGS, RINGS, SHIMS AND SPACERS",Products,FALSE,Other,Other
5410,PREFABRICATED & PORTABLE BUILDINGS,Products,FALSE,Other,Other
5411,RIGID WALL SHELTERS,Products,FALSE,Other,Other
5419,COLLECTIVE MODULAR SUPPORT SYSTEM,Products,FALSE,Other,Other
5420,"BRIDGES, FIXED AND FLOATING",Products,FALSE,Other,Other
5430,STORAGE TANKS,Products,FALSE,Other,Other
5440,SCAFFOLDING EQ & CONCRETE FORMS,Products,FALSE,Other,Other
5445,PREFABRICATED TOWER STRUCTURES,Products,FALSE,Other,Other
5450,MISC PREFABRICATED STRUCTURES,Products,FALSE,Other,Other
5510,LUMBER & RELATED WOOD MATERIALS,Products,FALSE,Other,Other
5520,MILLWORK,Products,FALSE,Other,Other
5530,PLYWOOD AND VENEER,Products,FALSE,Other,Other
56,CONSTRUCTION AND BUILDING MATERIAL,Products,FALSE,Other,Other
5610,"MINERAL CONSTRUCTION MATERIALS, BULK",Products,FALSE,Other,Other
5620,"TILE, BRICK AND BLOCK",Products,FALSE,Other,Other
5630,"PIPE AND CONDUIT, NONMETALLIC",Products,FALSE,Other,Other
5640,WALLBOARD BLDG & THERMAL INSULATION,Products,FALSE,Other,Other
5650,ROOFING AND SIDING MATERIALS,Products,FALSE,Other,Other
5660,FENCING FENCES & GATES,Products,FALSE,Other,Other
5670,"BUILDING COMPONENTS, PREFABRICATED",Products,FALSE,Other,Other
5675,NONWOOD CONSTRUCT MATERIAL,Products,FALSE,Other,Other
5680,MISC CONTRUCT MATERIALS,Products,FALSE,Other,Other
5805,TELEPHONE AND TELEGRAPH EQUIPMENT,Products,FALSE,Electronics & Communications,Electronics & Communications
5810,COMM SECURITY EQ & COMPS,Products,FALSE,Electronics & Communications,Electronics & Communications
5811,OTHER CRYPTOLOGIC EQ & COMPONENTS,Products,FALSE,Electronics & Communications,Electronics & Communications
5815,TELETYPE AND FACSIMILE EQUIPMENT,Products,FALSE,Electronics & Communications,Electronics & Communications
5820,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",Products,FALSE,Electronics & Communications,Electronics & Communications
5821,RADIO & TV EQ AIRBORNE,Products,FALSE,Electronics & Communications,Electronics & Communications
5825,RADIO NAVIGATION EQ - EXCEPT AIR,Products,FALSE,Electronics & Communications,Electronics & Communications
5826,RADIO NAVIGATION EQ AIR,Products,FALSE,Electronics & Communications,Electronics & Communications
5830,INTERCOMM PUBLIC ADDRESS SYS EX AIR,Products,FALSE,Electronics & Communications,Electronics & Communications
5831,INTERCOMM PUBLIC ADDRESS SYS - AIR,Products,FALSE,Electronics & Communications,Electronics & Communications
5835,SOUND RECORDING & REPRODUCING EQ,Products,FALSE,Electronics & Communications,Electronics & Communications
5836,VIDEO RECORDING AND REPRODUCING EQU,Products,FALSE,Electronics & Communications,Electronics & Communications
5840,"RADAR EQUIPMENT, EXCEPT AIRBORNE",Products,FALSE,Electronics & Communications,Electronics & Communications
5841,"RADAR EQUIPMENT, AIRBORNE",Products,FALSE,Electronics & Communications,Electronics & Communications
5845,UNDERWATER SOUND EQUIPMENT,Products,FALSE,Electronics & Communications,Electronics & Communications
5850,VISIBLE AND INVISIBLE LIGHT COMMUNICATION EQUIPMENT,Products,FALSE,Electronics & Communications,Electronics & Communications
5855,NIGHT VISION EQ,Products,FALSE,Electronics & Communications,Electronics & Communications
5860,STIMULATED COHERENT RADIATION DEV,Products,FALSE,Electronics & Communications,Electronics & Communications
5865,ELEC COUNTERMEASURE & QUICK REAC EQ,Products,FALSE,Electronics & Communications,Electronics & Communications
5895,MISC COMMUNICATION EQ,Products,FALSE,Electronics & Communications,Electronics & Communications
59,ELECTRICAL/ELECTRONIC EQPT COMPNTS,Products,FALSE,Electronics & Communications,Electronics & Communications
5905,RESISTORS,Products,FALSE,Electronics & Communications,Electronics & Communications
5910,CAPACITORS,Products,FALSE,Electronics & Communications,Electronics & Communications
5915,FILTERS AND NETWORKS,Products,FALSE,Electronics & Communications,Electronics & Communications
5920,FUSES ARRESTERS ABORBERS & PROTECTO,Products,FALSE,Electronics & Communications,Electronics & Communications
5925,CIRCUIT BREAKERS,Products,FALSE,Electronics & Communications,Electronics & Communications
5930,SWITCHES,Products,FALSE,Electronics & Communications,Electronics & Communications
5935,"CONNECTORS, ELECTRICAL",Products,FALSE,Electronics & Communications,Electronics & Communications
5940,LUGS TERMINALS & TERMINAL STRIPS,Products,FALSE,Electronics & Communications,Electronics & Communications
5945,RELAYS AND SOLENOIDS,Products,FALSE,Electronics & Communications,Electronics & Communications
5950,COILS AND TRANSFORMERS,Products,FALSE,Electronics & Communications,Electronics & Communications
5955,OSCILLATORS AND PIEZOELECTRIC CRYSTALS,Products,FALSE,Electronics & Communications,Electronics & Communications
5960,ELECTRON TUBES & ASSOC HARDWARE,Products,FALSE,Electronics & Communications,Electronics & Communications
5961,SEMI CONDUCTOR DEVICES,Products,FALSE,Electronics & Communications,Electronics & Communications
5962,"MICROCIRCUITS, ELECTRONIC",Products,FALSE,Electronics & Communications,Electronics & Communications
5963,ELECTRONIC MODULES,Products,FALSE,Electronics & Communications,Electronics & Communications
5965,"HEADSET,HANDSET,MICROPHONE & SPEAK",Products,FALSE,Electronics & Communications,Electronics & Communications
5970,ELECT INSULATORS & INSULATING MAT,Products,FALSE,Electronics & Communications,Electronics & Communications
5975,ELECTRICAL HARDWARE AND SUPPLIES,Products,FALSE,Electronics & Communications,Electronics & Communications
5977,ELECT CONTACT BRUSHES & ELECTRODES,Products,FALSE,Electronics & Communications,Electronics & Communications
5980,OPTOELECTRICAL DEVICES/ASSOC HARDWA,Products,FALSE,Electronics & Communications,Electronics & Communications
5985,ANTENNAS WAVEGUIDES & RELATED EQ,Products,FALSE,Electronics & Communications,Electronics & Communications
5990,SYNCHROS AND RESOLVERS,Products,FALSE,Electronics & Communications,Electronics & Communications
5995,CABLE CORD WIRE ASSEMBLY - COMM EQ,Products,FALSE,Electronics & Communications,Electronics & Communications
5996,AMPLIFIERS,Products,FALSE,Electronics & Communications,Electronics & Communications
5998,ELE ASSEMB-BDS CARDS-ASSOC HARDWARE,Products,FALSE,Electronics & Communications,Electronics & Communications
5999,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,Products,FALSE,Electronics & Communications,Electronics & Communications
6004,ROTARY JOINTS,Products,FALSE,Electronics & Communications,Electronics & Communications
6005,"COUPLERS, SPLITTERS, & MIXERS",Products,FALSE,Electronics & Communications,Electronics & Communications
6006,ATTENUATORS,Products,FALSE,Electronics & Communications,Electronics & Communications
6007,FILTERS,Products,FALSE,Electronics & Communications,Electronics & Communications
6008,OPTICAL MULTIPLEXERS/DEMULTIPLEXERS,Products,FALSE,Electronics & Communications,Electronics & Communications
6010,FIBER OPTIC CONDUCTORS,Products,FALSE,Electronics & Communications,Electronics & Communications
6015,FIBER OPTIC CABLES,Products,FALSE,Electronics & Communications,Electronics & Communications
6020,FIBER OPTIC CABLE ASSEMBLIES AND HARNESSES,Products,FALSE,Electronics & Communications,Electronics & Communications
6021,FIBER OPTIC SWITCHES,Products,FALSE,Electronics & Communications,Electronics & Communications
6025,FIBER OPTIC TRANSMITTERS,Products,FALSE,Electronics & Communications,Electronics & Communications
6026,FIBER OPTIC RECEIVERS,Products,FALSE,Electronics & Communications,Electronics & Communications
6029,FIBER OPTIC REPEATERS,Products,FALSE,Electronics & Communications,Electronics & Communications
6030,FIBER OPTIC DEVICES,Products,FALSE,Electronics & Communications,Electronics & Communications
6031,INTEGRATED OPTICAL CIRCUITS,Products,FALSE,Electronics & Communications,Electronics & Communications
6032,FIBER OPTIC LIGHT SOURCES,Products,FALSE,Electronics & Communications,Electronics & Communications
6033,FIBER OPTIC PHOTO DETECTORS,Products,FALSE,Electronics & Communications,Electronics & Communications
6034,FIBER OPTIC MOD/DEMODULATORS,Products,FALSE,Electronics & Communications,Electronics & Communications
6035,FIBER OPTIC LIGHT TRANSFER AND IMAGE TRANSFER DEVICES,Products,FALSE,Electronics & Communications,Electronics & Communications
6040,FIBER OPTIC SENSORS,Products,FALSE,Electronics & Communications,Electronics & Communications
6050,FIBER OPTIC PASSIVE DEVICES,Products,FALSE,Electronics & Communications,Electronics & Communications
6060,FIBER OPTIC INTERCONNECTORS,Products,FALSE,Electronics & Communications,Electronics & Communications
6070,FIBER OPTIC ACCESSORIES & SUPPLIES,Products,FALSE,Electronics & Communications,Electronics & Communications
6080,FIBER OPTIC KITS AND SETS,Products,FALSE,Electronics & Communications,Electronics & Communications
6099,MISC FIBER OPTIC COMPONENTS,Products,FALSE,Electronics & Communications,Electronics & Communications
6105,"MOTORS, ELECTRICAL",Products,FALSE,Engines & Power Plants,Engines & Power Plants
6110,ELECTRICAL CONTROL EQUIPMENT,Products,FALSE,Engines & Power Plants,Engines & Power Plants
6115,GENERATORS & GENERATOR SETS ELECT,Products,FALSE,Engines & Power Plants,Engines & Power Plants
6116,"FUEL CELL POWER UNITS, COMP, ACC",Products,FALSE,Engines & Power Plants,Engines & Power Plants
6117,SOLAR ELECTRIC POWER SYSTEMS,Products,FALSE,Engines & Power Plants,Engines & Power Plants
6120,TRANSFORMERS - DISTRIB & POWER STA,Products,FALSE,Engines & Power Plants,Engines & Power Plants
6125,"CONVERTERS, ELECTRICAL, ROTATING",Products,FALSE,Engines & Power Plants,Engines & Power Plants
6130,"CONVERTERS, ELECTRICAL, NONROTATING",Products,FALSE,Engines & Power Plants,Engines & Power Plants
6135,"BATTERIES, NONRECHARGEABLE",Products,FALSE,Engines & Power Plants,Engines & Power Plants
6140,"BATTERIES, RECHARGEABLE",Products,FALSE,Engines & Power Plants,Engines & Power Plants
6145,"WIRE AND CABLE, ELECTRICAL",Products,FALSE,Electronics & Communications,Electronics & Communications
6150,MISC ELECTRIC POWER & DISTRIB EQ,Products,FALSE,Electronics & Communications,Electronics & Communications
6160,MISC BATTERY RET FIXTURES & LINERS,Products,FALSE,Electronics & Communications,Electronics & Communications
62,"LIGHTING FIXTURES, LAMPS",Products,FALSE,Electronics & Communications,Electronics & Communications
6210,INDOOR & OUTDOOR ELEC LIGHTING FIXT,Products,FALSE,Electronics & Communications,Electronics & Communications
6220,ELEC VEHICULAR LIGHTS & FIXTURES,Products,FALSE,Electronics & Communications,Electronics & Communications
6230,ELEC PORTABLE & HAND LIGHTING EQ,Products,FALSE,Electronics & Communications,Electronics & Communications
6240,ELECTRIC LAMPS,Products,FALSE,Electronics & Communications,Electronics & Communications
6250,"BALLASTS, LAMPHOLDERS, AND STARTERS",Products,FALSE,Electronics & Communications,Electronics & Communications
6260,NONELECTRICAL LIGHTING FIXTURES,Products,FALSE,Electronics & Communications,Electronics & Communications
63,"ALARM, SIGNAL, SECURITY DETECTION",Products,FALSE,Electronics & Communications,Electronics & Communications
6310,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,Products,FALSE,Electronics & Communications,Electronics & Communications
6320,SHIPBOARD ALARM AND SIGNAL SYSTEMS,Products,FALSE,Electronics & Communications,Electronics & Communications
6330,RAILROAD SIGNAL AND WARNING DEVICES,Products,FALSE,Electronics & Communications,Electronics & Communications
6340,AIRCRAFT ALARM AND SIGNAL SYSTEMS,Products,FALSE,Electronics & Communications,Electronics & Communications
6350,"MISC ALARM, SIGNAL, SEC SYSTEMS",Products,FALSE,Electronics & Communications,Electronics & Communications
65,MEDICAL/DENTAL/VETERINARY EQPT/SUPP,Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6505,DRUGS AND BIOLOGICALS,Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6506,BLOOD,Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6507,BLOOD DERIVATIVES,Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6508,MEDICATED COSMETICS AND TOILETRIES,Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6509,"DRUGS AND BIOLOGICALS, VETERINARY USE",Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6510,SURGICAL DRESSING MATERIALS,Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6515,"MED & SURGICAL INSTRUMENTS,EQ & SUP",Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6520,DENTAL INSTRUMENTS EQ & SUPPLIES,Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6525,"IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY",Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6530,"HOSP FURNITURE,EQ,UTENSILS & SUP",Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6532,HOSPITAL & SURGICAL CLOTHING,Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6540,"OPHTHALMIC INSTRUMENTS, EQUIPMENT, AND SUPPLIES",Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6545,MEDICAL SETS KITS & OUTFITS,Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6550,"IN VITRO DIAGNO SUBSTANCES,REAGENTS",Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6555,HUMAN TISSUE AND CADAVERS,Products,,Clothing & Subsistence,Clothing & Subsistence
66,INSTRUMENTS AND LABORATORY EQPT,Products,FALSE,Other,Other
6605,NAVIGATIONAL INSTRUMENTS,Products,FALSE,Other,Other
6610,FLIGHT INSTRUMENTS,Products,FALSE,Aircraft,Aircraft
6615,AUTO PILOT MECHANISMS AIRBORNE GYRO,Products,FALSE,Aircraft,Aircraft
6620,ENGINE INSTRUMENTS,Products,FALSE,Engines & Power Plants,Engines & Power Plants
6625,ELECT ELECTRONIC MEASURING INSTRUMT,Products,FALSE,Other,Other
6630,CHEMICAL ANALYSIS INSTRUMENTS,Products,FALSE,Other,Other
6632,"ANALYSIS INSTRUMENTS, MEDICAL LABORATORY USE",Products,FALSE,Other,Other
6635,PHYSICAL PROPERTIES TEST EQ,Products,FALSE,Other,Other
6636,ENVIRONMENTAL CHAMBERS & RELATED EQ,Products,FALSE,Other,Other
6640,LABORATORY EQUIPMENT AND SUPPLIES,Products,FALSE,Other,Other
6645,TIME MEASURING INSTRUMENTS,Products,FALSE,Other,Other
6650,OPTICAL INSTRUMENTS,Products,FALSE,Other,Other
6655,GEOPHYSICAL INSTRUMENTS,Products,FALSE,Other,Other
6660,METEOROLOG INSTRUMENTS & APPARATUS,Products,FALSE,Other,Other
6665,HAZARD-DETECTING INSTRU & APPARATUS,Products,FALSE,Other,Other
6670,SCALES AND BALANCES,Products,FALSE,Other,Other
6675,DRAFTING SURVEYING & MAPPING INSTRU,Products,FALSE,Other,Other
6680,"LIQUID AND GAS FLOW, LIQUID LEVEL, AND MECHANICAL MOTION MEASURING INSTRUMENTS",Products,FALSE,Other,Other
6685,PRESSURE TEMP HUMIDITY INSTRUMENTS,Products,FALSE,Other,Other
6695,COMBINATION & MISC INSTRUMENTS,Products,FALSE,Other,Other
6710,"CAMERAS, MOTION PICTURE",Products,FALSE,Other,Other
6720,"CAMERAS, STILL PICTURE",Products,FALSE,Other,Other
6730,PHOTOGRAPHIC PROJECTION EQUIPMENT,Products,FALSE,Other,Other
6740,PHOTO DEVELOPLNG & FINISHING EQ,Products,FALSE,Other,Other
6750,PHOTOGRAPHIC SUPPLIES,Products,FALSE,Other,Other
6760,PHOTOGRAPHIC EQ & ACCESSORIES,Products,FALSE,Other,Other
6770,"FILM, PROCESSED",Products,FALSE,Other,Other
6780,PHOTOGRAPHIC SETS KITS & OUTFITS,Products,FALSE,Other,Other
68,CHEMICALS AND CHEMICAL PRODUCTS,Products,FALSE,Other,Other
6810,CHEMICALS,Products,FALSE,Other,Other
6820,DYES,Products,FALSE,Other,Other
6830,GASES: COMPRESSED AND LIQUEFIED,Products,FALSE,Other,Other
6835,MEDICAL GASES,Products,FALSE,Clothing & Subsistence,Clothing & Subsistence
6840,PEST CONT AGENTS & DISINFECTANTS,Products,FALSE,Other,Other
6850,MISCELLANEOUS CHEMICAL SPECIALTIES,Products,FALSE,Other,Other
69,TRAINING AIDS AND DEVICES,Products,FALSE,Other,Other
6910,TRAINING AIDS,Products,FALSE,Other,Other
6920,ARMAMENT TRAINING DEVICES,Products,FALSE,Other,Other
6930,OPERATION TRAINING DEVICES,Products,FALSE,Other,Other
6940,COMMUNICATION TRAINING DEVICES,Products,FALSE,Other,Other
70,ADP EQPT/SOFTWARE/SUPPLIES AND EQPT,Products,FALSE,Electronics & Communications,Electronics & Communications
7010,ADPE SYSTEM CONFIGURATION,Products,FALSE,Electronics & Communications,Electronics & Communications
7020,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG",Products,FALSE,Electronics & Communications,Electronics & Communications
7021,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",Products,FALSE,Electronics & Communications,Electronics & Communications
7022,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), HYBRID",Products,FALSE,Electronics & Communications,Electronics & Communications
7025,ADP INPUT/OUTPUT & STORAGE DEVICES,Products,FALSE,Electronics & Communications,Electronics & Communications
7030,ADP SOFTWARE,Products,FALSE,Electronics & Communications,Electronics & Communications
7035,ADP SUPPORT EQUIPMENT,Products,FALSE,Electronics & Communications,Electronics & Communications
7040,PUNCHED CARD EQUIPMENT,Products,FALSE,Electronics & Communications,Electronics & Communications
7042,MINI & MICRO COMPUTER CONT DEVICES,Products,FALSE,Electronics & Communications,Electronics & Communications
7045,ADP SUPPLIES,Products,FALSE,Electronics & Communications,Electronics & Communications
7050,ADP COMPONENTS,Products,FALSE,Electronics & Communications,Electronics & Communications
71,FURNITURE,Products,FALSE,Other,Other
7105,HOUSEHOLD FURNITURE,Products,FALSE,Other,Other
7110,OFFICE FURNITURE,Products,FALSE,Other,Other
7125,CABINETS LOCKERS BINS & SHELVING,Products,FALSE,Other,Other
7195,MISC FURNITURE & FIXTURES,Products,FALSE,Other,Other
7210,HOUSEHOLD FURNISHINGS,Products,FALSE,Other,Other
7220,FLOOR COVERINGS,Products,FALSE,Other,Other
7230,"DRAPERIES, AWNINGS, AND SHADES",Products,FALSE,Other,Other
7240,HOUSEHOLD & COMM UTIL CONTAINERS,Products,FALSE,Other,Other
7290,MISCELLANEOUS HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES,Products,FALSE,Other,Other
7310,FOOD COOKING BAKING SERVING EQ,Products,FALSE,Other,Other
